18033,VE07 SOC (%) batería directo,VE12 Potencia Fotovoltaica Prevista,VE21 Potencia activa del meter,VE31 Demanda prevista,VE36 Potencia fotovoltaica,VE38 Precio de la energía,Demanda
17/05/18 22:00,10,0,0.327327,0.163237,0,20,0.327327
17/05/18 22:02,10,0,0.319837,0.160848,0,20,0.319837
17/05/18 22:04,10,0,0.262383,0.160418,0,20,0.262383
17/05/18 22:06,10,0,0.165052,0.099534,0,20,0.165052
17/05/18 22:08,10,0,0.151693,0.090998,0,20,0.151693
17/05/18 22:10,10,0,0.106373,0.091198,0,20,0.106373
17/05/18 22:12,10,0,0.086016,0.092284,0,20,0.086016
17/05/18 22:14,10,0,0.085881,0.092443,0,20,0.085881
17/05/18 22:16,10,0,0.134242,0.091266,0,20,0.134242
17/05/18 22:18,10,0,0.170167,0.091842,0,20,0.170167
17/05/18 22:20,10,0,0.167418,0.092753,0,20,0.167418
17/05/18 22:22,10,0,0.166139,0.168893,0,20,0.166139
17/05/18 22:24,10,0,0.164293,0.166164,0,20,0.164293
17/05/18 22:26,10,0,0.163013,0.165,0,20,0.163013
17/05/18 22:28,10,0,0.161897,0.162363,0,20,0.161897
17/05/18 22:30,10,0,0.161182,0.160633,0,20,0.161182
17/05/18 22:32,10,0,0.137512,0.160518,0,20,0.137512
17/05/18 22:34,10,0,0.086227,0.160175,0,20,0.086227
17/05/18 22:36,10,0,0.086004,0.209807,0,20,0.086004
17/05/18 22:38,10,0,0.086253,0.155328,0,20,0.086253
17/05/18 22:40,10,0,0.144958,0.154752,0,20,0.144958
17/05/18 22:42,10,0,0.155456,0.153902,0,20,0.155456
17/05/18 22:44,10,0,0.154512,0.153348,0,20,0.154512
17/05/18 22:46,10,0,0.154643,0.155538,0,20,0.154643
17/05/18 22:48,10,0,0.154523,0.151787,0,20,0.154523
17/05/18 22:50,10,0,0.154108,0.15184,0,20,0.154108
17/05/18 22:52,10,0,0.153847,0.152895,0,20,0.153847
17/05/18 22:54,10,0,0.153563,0.15319,0,20,0.153563
17/05/18 22:56,10,0,0.153528,0.15239,0,20,0.153528
17/05/18 22:58,10,0,0.153387,0.153503,0,20,0.153387
17/05/18 23:00,10,0,0.152199,0,0,0,0.152199
17/05/18 23:02,11,0,1.616008,0.198155,0,10,0.119008
17/05/18 23:04,11,0,1.693206,0.19847,0,10,0.192206
17/05/18 23:06,12,0,1.692602,0.135768,0,10,0.190602
17/05/18 23:08,13,0,1.686445,0.131435,0,10,0.190445
17/05/18 23:10,14,0,1.625645,0.13134,0,10,0.120645
17/05/18 23:12,15,0,1.62527,0.131445,0,10,0.12327
17/05/18 23:14,15,0,1.712186,0.13213,0,10,0.205186
17/05/18 23:16,16,0,1.707574,0.166379,0,10,0.207574
17/05/18 23:18,17,0,1.706468,0.216493,0,10,0.203468
17/05/18 23:20,18,0,1.704392,0.213716,0,10,0.196392
17/05/18 23:22,18,0,1.703467,0.211739,0,10,0.211467
17/05/18 23:24,19,0,1.702458,0.210227,0,10,0.195458
17/05/18 23:26,20,0,1.699992,0.187422,0,10,0.204992
17/05/18 23:28,21,0,1.698578,0.168717,0,10,0.209578
17/05/18 23:30,21,0,1.665774,0.167681,0,10,0.166774
17/05/18 23:32,22,0,1.624838,0.167154,0,10,0.136838
17/05/18 23:34,23,0,1.625237,0.093144,0,10,0.127237
17/05/18 23:36,24,0,1.624972,0.15494,0,10,0.113972
17/05/18 23:38,24,0,1.63024,0.16115,0,10,0.13924
17/05/18 23:40,25,0,1.694455,0.161362,0,10,0.205455
17/05/18 23:42,26,0,1.693362,0.160628,0,10,0.200362
17/05/18 23:44,27,0,1.692705,0.160995,0,10,0.201705
17/05/18 23:46,27,0,1.692119,0.160917,0,10,0.185119
17/05/18 23:48,28,0,1.692344,0.160463,0,10,0.188344
17/05/18 23:50,29,0,1.692521,0.160668,0,10,0.191521
17/05/18 23:52,30,0,1.692414,0.160403,0,10,0.192414
17/05/18 23:54,30,0,1.692234,0.160298,0,10,0.203234
17/05/18 23:56,31,0,1.692729,0.159454,0,10,0.189729
17/05/18 23:58,32,0,1.692771,0.160302,0,10,0.193771
18/05/18 0:00,33,0,1.692518,0.15959,0,10,0.202518
18/05/18 0:02,33,0,1.665844,0.159982,0,10,0.163844
18/05/18 0:04,34,0,1.692044,0.159743,0,10,0.187044
18/05/18 0:06,35,0,1.692202,0.093067,0,10,0.189202
18/05/18 0:08,35,0,1.692186,0.091064,0,10,0.183186
18/05/18 0:10,36,0,1.708601,0.093112,0,10,0.211601
18/05/18 0:12,37,0,1.706588,0.158032,0,10,0.210588
18/05/18 0:14,38,0,1.704798,0.175693,0,10,0.201798
18/05/18 0:16,38,0,1.702484,0.173932,0,10,0.204484
18/05/18 0:18,39,0,1.70181,0.171932,0,10,0.21081
18/05/18 0:20,40,0,1.699955,0.168584,0,10,0.196955
18/05/18 0:22,41,0,1.69859,0.167462,0,10,0.20159
18/05/18 0:24,41,0,1.698496,0.169512,0,10,0.207496
18/05/18 0:26,42,0,1.651502,0.168871,0,10,0.167502
18/05/18 0:28,43,0,1.623036,0.15081,0,10,0.119036
18/05/18 0:30,44,0,1.622711,0.092928,0,10,0.123711
18/05/18 0:32,44,0,1.623135,0.09321,0,10,0.122135
18/05/18 0:34,45,0,1.623633,0.092941,0,10,0.135633
18/05/18 0:36,46,0,1.623599,0.162363,0,10,0.120599
18/05/18 0:38,47,0,1.634543,0.161889,0,10,0.129543
18/05/18 0:40,47,0,1.662937,0.16107,0,10,0.157937
18/05/18 0:42,48,0,1.692807,0.161275,0,10,0.189807
18/05/18 0:44,49,0,1.692122,0.157718,0,10,0.195122
18/05/18 0:46,49,0,1.691552,0.161119,0,10,0.194552
18/05/18 0:48,50,0,1.691003,0.160675,0,10,0.182003
18/05/18 0:50,51,0,1.691056,0.159362,0,10,0.190056
18/05/18 0:52,52,0,1.690548,0.158986,0,10,0.190548
18/05/18 0:54,52,0,1.690825,0.158903,0,10,0.187825
18/05/18 0:56,53,0,1.691033,0.158985,0,10,0.187033
18/05/18 0:58,54,0,1.691174,0.158707,0,10,0.190174
18/05/18 1:00,55,0,1.691545,0.159279,0,10,0.198545
18/05/18 1:02,55,0,1.691249,0.159966,0,10,0.188249
18/05/18 1:04,56,0,1.691218,0.159224,0,10,0.196218
18/05/18 1:06,57,0,1.782829,0.093382,0,10,0.283829
18/05/18 1:08,58,0,1.755772,0.177533,0,10,0.265772
18/05/18 1:10,58,0,1.704069,0.176291,0,10,0.205069
18/05/18 1:12,59,0,1.702334,0.174593,0,10,0.206334
18/05/18 1:14,60,0,1.701073,0.169852,0,10,0.199073
18/05/18 1:16,60,0,1.699633,0.171186,0,10,0.193633
18/05/18 1:18,61,0,1.698847,0.169812,0,10,0.192847
18/05/18 1:20,62,0,1.697743,0.16868,0,10,0.196743
18/05/18 1:22,63,0,1.658907,0.167793,0,10,0.158907
18/05/18 1:24,63,0,1.622992,0.13539,0,10,0.126992
18/05/18 1:26,64,0,1.622789,0.093636,0,10,0.126789
18/05/18 1:28,65,0,1.623246,0.093609,0,10,0.127246
18/05/18 1:30,65,0,1.62321,0.093858,0,10,0.12821
18/05/18 1:32,66,0,1.621501,0.093716,0,10,0.124501
18/05/18 1:34,67,0,1.623218,0.093751,0,10,0.116218
18/05/18 1:36,68,0,1.623187,0.158934,0,10,0.131187
18/05/18 1:38,68,0,1.63903,0.161142,0,10,0.14303
18/05/18 1:40,69,0,1.691729,0.160181,0,10,0.191729
18/05/18 1:42,70,0,1.690725,0.159855,0,10,0.187725
18/05/18 1:44,70,0,1.690883,0.160193,0,10,0.191883
18/05/18 1:46,71,0,1.690547,0.159617,0,10,0.195547
18/05/18 1:48,72,0,1.690838,0.160082,0,10,0.192838
18/05/18 1:50,73,0,1.690249,0.159381,0,10,0.198249
18/05/18 1:52,73,0,1.689735,0.159531,0,10,0.186735
18/05/18 1:54,74,0,0.847248,0.159593,0,10,0.847248
18/05/18 1:56,74,0,0.153542,0.159062,0,10,0.153542
18/05/18 1:58,74,0,0.153395,0.159072,0,10,0.153395
18/05/18 2:00,74,0,0.153217,0.15922,0,10,0.153217
18/05/18 2:02,74,0,0.190279,0.159047,0,10,0.190279
18/05/18 2:04,74,0,0.238199,0.242915,0,10,0.238199
18/05/18 2:06,74,0,0.235624,0.176697,0,10,0.235624
18/05/18 2:08,74,0,0.211407,0.184449,0,10,0.211407
18/05/18 2:10,74,0,0.167307,0.181863,0,10,0.167307
18/05/18 2:12,74,0,0.165768,0.180769,0,10,0.165768
18/05/18 2:14,74,0,0.163454,0.17258,0,10,0.163454
18/05/18 2:16,74,0,0.163858,0.169751,0,10,0.163858
18/05/18 2:18,74,0,0.135541,0.169185,0,10,0.174541
18/05/18 2:20,74,0,0.091098,0.10599,0,10,0.091098
18/05/18 2:22,75,0,0.087337,0.10235,0,10,0.087337
18/05/18 2:24,75,0,0.087388,0.102791,0,10,0.087388
18/05/18 2:26,75,0,0.087589,0.100437,0,10,0.087589
18/05/18 2:28,75,0,0.087542,0.102272,0,10,0.087542
18/05/18 2:30,75,0,0.087694,0.099388,0,10,0.087694
18/05/18 2:32,75,0,0.087566,0.102042,0,10,0.087566
18/05/18 2:34,75,0,0.087524,0.102163,0,10,0.087524
18/05/18 2:36,75,0,0.087511,0.160175,0,10,0.087511
18/05/18 2:38,75,0,0.096404,0.161575,0,10,0.141404
18/05/18 2:40,75,0,0.112574,0.159903,0,10,0.160574
18/05/18 2:42,75,0,0.107168,0.158638,0,10,0.155168
18/05/18 2:44,75,0,0.113411,0.160477,0,10,0.158411
18/05/18 2:46,75,0,0.11446,0.159297,0,10,0.15646
18/05/18 2:48,75,0,0.110713,0.160395,0,10,0.146713
18/05/18 2:50,75,0,0.112808,0.160419,0,10,0.155808
18/05/18 2:52,75,0,0.112583,0.159967,0,10,0.145583
18/05/18 2:54,74,0,0.108856,0.159605,0,10,0.154856
18/05/18 2:56,74,0,0.149903,0.159573,0,10,0.149903
18/05/18 2:58,74,0,0.179783,0.161016,0,10,0.267783
18/05/18 3:00,74,0,0.201713,0.243844,0,10,0.253713
18/05/18 3:02,74,0,0.26429,0.240947,0,10,0.26429
18/05/18 3:04,74,0,0.234398,0.242778,0,10,0.234398
18/05/18 3:06,74,0,0.23348,0.174017,0,10,0.23348
18/05/18 3:08,74,0,0.205352,0.168503,0,10,0.205352
18/05/18 3:10,74,0,0.164472,0.163498,0,10,0.164472
18/05/18 3:12,74,0,0.162107,0.161988,0,10,0.162107
18/05/18 3:14,74,0,0.153648,0.157725,0,10,0.153648
18/05/18 3:16,74,0,0.08773,0.097135,0,10,0.08773
18/05/18 3:18,74,0,0.087477,0.092667,0,10,0.087477
18/05/18 3:20,74,0,0.087805,0.092747,0,10,0.087805
18/05/18 3:22,74,0,0.087701,0.093225,0,10,0.087701
18/05/18 3:24,74,0,0.087541,0.092839,0,10,0.087541
18/05/18 3:26,74,0,0.086954,0.093319,0,10,0.086954
18/05/18 3:28,74,0,0.087989,0.092619,0,10,0.087989
18/05/18 3:30,74,0,0.088123,0.092883,0,10,0.088123
18/05/18 3:32,74,0,0.087499,0.092386,0,10,0.087499
18/05/18 3:34,74,0,0.087917,0.092803,0,10,0.087917
18/05/18 3:36,74,0,0.087462,0.15521,0,10,0.087462
18/05/18 3:38,74,0,0.113889,0.151387,0,10,0.113889
18/05/18 3:40,74,0,0.154924,0.153135,0,10,0.154924
18/05/18 3:42,74,0,0.155119,0.151382,0,10,0.155119
18/05/18 3:45,0,0,0,0,0,0,0
18/05/18 3:47,0,0,0,0,0,0,0
18/05/18 3:48,74,0,0.154849,0.151063,0,10,0.154849
18/05/18 3:50,74,0,0.153827,0.151025,0,10,0.153827
18/05/18 3:52,74,0,0.154032,0.150422,0,10,0.154032
18/05/18 3:54,74,0,0.222067,0.15158,0,10,0.222067
18/05/18 3:56,74,0,0.237883,0.236686,0,10,0.237883
18/05/18 3:58,74,0,0.235833,0.235875,0,10,0.235833
18/05/18 4:00,74,0,0.234068,0.232336,0,10,0.234068
18/05/18 4:02,74,0,0.232794,0.229332,0,10,0.232794
18/05/18 4:04,74,0,0.231299,0.226615,0,10,0.231299
18/05/18 4:06,74,0,0.229789,0.161992,0,10,0.229789
18/05/18 4:08,74,0,0.194516,0.162012,0,10,0.194516
18/05/18 4:10,74,0,0.138813,0.161415,0,10,0.138813
18/05/18 4:12,74,0,0.087377,0.085577,0,10,0.087377
18/05/18 4:14,74,0,0.087274,0.092822,0,10,0.087274
18/05/18 4:16,74,0,0.086888,0.093136,0,10,0.086888
18/05/18 4:18,74,0,0.087117,0.093203,0,10,0.087117
18/05/18 4:20,74,0,0.086882,0.09308,0,10,0.086882
18/05/18 4:22,74,0,0.087372,0.092858,0,10,0.087372
18/05/18 4:24,74,0,0.086771,0.092812,0,10,0.086771
18/05/18 4:26,74,0,0.087018,0.092817,0,10,0.087018
18/05/18 4:28,74,0,0.087189,0.09299,0,10,0.087189
18/05/18 4:30,74,0,0.087037,0.092402,0,10,0.087037
18/05/18 4:32,74,0,0.086559,0.092503,0,10,0.086559
18/05/18 4:34,74,0,0.087058,0.092391,0,10,0.087058
18/05/18 4:36,74,0,0.086422,0.153657,0,10,0.086422
18/05/18 4:38,74,0,0.118296,0.150517,0,10,0.118296
18/05/18 4:40,74,0,0.154406,0.154397,0,10,0.154406
18/05/18 4:42,74,0,0.152448,0.153033,0,10,0.152448
18/05/18 4:44,74,0,0.153718,0.152661,0,10,0.153718
18/05/18 4:46,74,0,0.152502,0.153542,0,10,0.152502
18/05/18 4:48,74,0,0.179144,0.15154,0,10,0.179144
18/05/18 4:50,74,0,0.235992,0.151545,0,10,0.235992
18/05/18 4:52,74,0,0.235737,0.233209,0,10,0.235737
18/05/18 4:54,74,0,0.234053,0.22983,0,10,0.234053
18/05/18 4:56,74,0,0.230563,0.233209,0,10,0.230563
18/05/18 4:58,74,0,0.230844,0.230333,0,10,0.230844
18/05/18 5:00,74,0,0.228788,0.2284,0,10,0.228788
18/05/18 5:02,74,0,0.228097,0.226307,0,10,0.228097
18/05/18 5:04,74,0,0.22729,0.224222,0,10,0.22729
18/05/18 5:06,74,0,0.158337,0.16009,0,10,0.158337
18/05/18 5:08,74,0,0.115678,0.088443,0,10,0.115678
18/05/18 5:10,74,0,0.085867,0.092579,0,10,0.085867
18/05/18 5:12,74,0,0.086215,0.092452,0,10,0.086215
18/05/18 5:14,74,0,0.085471,0.0917,0,10,0.085471
18/05/18 5:16,74,0,0.08444,0.090929,0,10,0.08444
18/05/18 5:18,74,0,0.082483,0.090002,0,10,0.082483
18/05/18 5:20,74,0,0.081437,0.088947,0,10,0.081437
18/05/18 5:22,74,0,0.079036,0.087768,0,10,0.079036
18/05/18 5:24,74,0,0.078964,0.086464,0,10,0.078964
18/05/18 5:26,74,0.006247,0.21534,0.212112,0,10,0.32634
18/05/18 5:28,74,0.018741,0.256858,0.210281,0,10,0.267858
18/05/18 5:30,74,0.031236,0.245203,0.211588,0,10,0.329203
18/05/18 5:32,74,0.04373,0.25107,0.2123,0,10,0.22207
18/05/18 5:34,74,0.056224,0.253524,0.211469,0,10,0.328524
18/05/18 5:36,74,0.068718,0.240507,0.279736,0,10,0.293507
18/05/18 5:38,74,0.081212,0.264971,0.279083,0,10,0.248971
18/05/18 5:40,74,0.093707,0.319742,0.278167,0,10,-1.171258
18/05/18 5:42,74,0.106201,0.291783,0.276608,0,10,0.448783
18/05/18 5:44,74,0.118695,0.392143,0.276038,0,10,0.634143
18/05/18 5:46,74,0.131189,0.38835,0.322788,0,10,-1.11465
18/05/18 5:48,74,0.143683,0.400562,0.358994,0,10,0.661562
18/05/18 5:50,74,0.156178,0.36993,0.356861,0,10,0.60293
18/05/18 5:52,74,0.168672,0.369688,0.357473,0,10,0.637688
18/05/18 5:54,74,0.181166,0.374202,0.351391,0,10,0.592202
18/05/18 5:56,74,0.19366,0.231851,0.23212,0,10,0.241851
18/05/18 5:58,74,0.206154,0.205297,0.225867,0,10,0.216297
18/05/18 6:00,74,0.218649,0.160748,0.22971,0,10,0.187748
18/05/18 6:02,74,0.231843,0.134665,0.208842,0,20,0.139665
18/05/18 6:04,74,0.245738,0.131917,0.145708,0,20,0.180917
18/05/18 6:06,74,0.259633,0.108057,0.091563,0,20,0.169057
18/05/18 6:08,74,0.273527,0.109722,0.13883,0,20,0.109722
18/05/18 6:10,74,0.287422,0.113689,0.138237,0,20,0.148689
18/05/18 6:12,74,0.301317,0.111312,0.138806,0.001317,20,0.135312
18/05/18 6:14,74,0.315212,0.11269,0.139235,0.000883,20,0.11269
18/05/18 6:16,74,0.329107,0.11632,0.139714,0.000467,20,0.14932
18/05/18 6:18,74,0.343001,0.11142,0.13949,0.001725,20,0.13742
18/05/18 6:20,74,0.356896,0.11129,0.124159,0.007225,20,0.11129
18/05/18 6:22,74,0.370791,0.087392,0.086399,0.014683,20,0.084392
18/05/18 6:24,74,0.384686,0.081011,0.085893,0.032608,20,0.086011
18/05/18 6:26,74,0.398581,0.081375,0.084288,0.04605,20,0.079375
18/05/18 6:28,74,0.412475,0.08144,0.085778,0.052733,20,0.08444
18/05/18 6:30,74,0.42637,0.081767,0.084525,0.056242,20,0.086767
18/05/18 6:32,74,0.440265,0.081053,0.084651,0.059175,20,0.079053
18/05/18 6:34,74,0.45416,0.081488,0.087013,0.064025,20,0.086488
18/05/18 6:36,74,0.468055,0.080347,0.151938,0.066625,20,0.081347
18/05/18 6:38,75,0.481949,0.159948,0.15164,0.068875,20,0.161948
18/05/18 6:40,75,0.495844,0.179578,0.150497,0.072558,20,0.294578
18/05/18 6:42,75,0.509739,0.108566,0.216115,0.080542,20,0.200566
18/05/18 6:44,75,0.523634,0.111832,0.23292,0.084508,20,0.209832
18/05/18 6:46,75,0.537528,0.110711,0.234855,0.096408,20,0.219711
18/05/18 6:48,75,0.551423,0.1106,0.2309,0.108342,20,0.2516
18/05/18 6:50,75,0.565318,0.110416,0.227719,0.116775,20,0.238416
18/05/18 6:52,75,0.579213,0.110633,0.231307,0.126542,20,0.207633
18/05/18 6:54,75,0.593108,0.107175,0.229878,0.1457,20,0.151175
18/05/18 6:56,75,0.607002,0.105331,0.225095,0.166208,20,0.140331
18/05/18 6:58,75,0.620897,0.10582,0.203043,0.171492,20,0.14182
18/05/18 7:00,75,0.634792,0.106309,0.148872,0.18405,20,0.126309
18/05/18 7:02,75,0.647902,0.114893,0.347773,0.18595,20,0.140893
18/05/18 7:04,75,0.660226,0.10703,0.136779,0.215925,20,0.15003
18/05/18 7:06,75,0.67255,0.125799,0.087782,0.24865,20,0.893799
18/05/18 7:08,75,0.684875,0.106157,0.085873,0.2419,20,0.818157
18/05/18 7:10,75,0.697199,0.109472,0.087234,0.339092,20,0.780472
18/05/18 7:12,74,0.709523,0.111291,0.087054,0.377042,20,0.820291
18/05/18 7:14,74,0.721848,0.108528,0.085256,0.41935,20,0.769528
18/05/18 7:16,74,0.734172,0.113111,0.118318,0.433583,20,0.784111
18/05/18 7:18,74,0.746497,0.111154,0.087641,0.403275,20,0.785154
18/05/18 7:20,74,0.758821,0.119761,0.188231,0.336808,20,1.023761
18/05/18 7:22,74,0.771145,0.110487,0.103808,0.24955,20,0.782487
18/05/18 7:24,73,0.78347,0.106962,0.084496,0.24235,20,0.769962
18/05/18 7:26,73,0.795794,0.108682,0.084576,0.25315,20,0.803682
18/05/18 7:28,73,0.808119,0.109195,0.086919,0.25155,20,0.803195
18/05/18 7:30,73,0.820443,0.108585,0.086652,0.282258,20,0.809585
18/05/18 7:32,73,0.832767,0.111778,0.085489,0.341675,20,0.784778
18/05/18 7:34,72,0.845092,0.109819,0.097247,0.410167,20,0.776819
18/05/18 7:36,72,0.857416,0.115372,0.152807,0.416275,20,0.894372
18/05/18 7:38,72,0.869741,0.107387,0.23644,0.4516,20,0.935387
18/05/18 7:40,72,0.882065,0.107661,0.231545,0.504033,20,0.942661
18/05/18 7:42,72,0.894389,0.107848,0.233233,0.570925,20,0.958848
18/05/18 7:44,72,0.906714,0.109138,0.233173,0.745933,20,0.955138
18/05/18 7:46,72,0.919038,0.109558,0.229322,0.560083,20,0.956558
18/05/18 7:48,71,0.931362,0.110178,0.228089,0.418033,20,0.940178
18/05/18 7:50,71,0.943687,0.109448,0.229022,0.524133,20,0.944448
18/05/18 7:52,71,0.956011,0.104961,0.227728,0.575125,20,0.860961
18/05/18 7:54,71,0.968336,0.103752,0.153203,0.577808,20,0.867752
18/05/18 7:56,71,0.98066,0.103527,0.18577,0.402333,20,0.868527
18/05/18 7:58,71,0.992984,0.106493,0.152025,0.268225,20,0.855493
18/05/18 8:00,70,1.005309,0.10424,0.152654,0.298375,20,0.89024
18/05/18 8:02,70,1.016776,0.110424,0.151961,0.405675,20,0.842424
18/05/18 8:04,70,1.027387,0.108266,0.127353,0.442517,20,0.865266
18/05/18 8:06,70,1.037997,0.106021,0.088638,0.468358,20,0.862021
18/05/18 8:08,70,1.048607,0.103435,0.088017,0.505967,20,0.795435
18/05/18 8:10,70,1.059218,0.086302,0.087771,0.549517,20,0.095302
18/05/18 8:12,70,1.069828,0.081526,0.08765,0.521867,20,0.079526
18/05/18 8:14,70,1.080439,0.081662,0.087018,0.454617,20,0.076662
18/05/18 8:16,71,1.091049,0.081868,0.087471,0.396408,20,0.082868
18/05/18 8:18,71,1.10166,0.082415,0.087542,0.457725,20,0.086415
18/05/18 8:20,71,1.11227,0.082261,0.086241,0.585833,20,0.084261
18/05/18 8:22,71,1.12288,0.082603,0.087122,0.426125,20,0.079603
18/05/18 8:24,72,1.133491,0.08195,0.085961,0.320608,20,0.07895
18/05/18 8:26,72,1.144101,0.081723,0.087454,0.295733,20,0.083723
18/05/18 8:28,72,1.154712,0.081491,0.0874,0.284025,20,0.078491
18/05/18 8:30,72,1.165322,0.102301,0.086206,0.306633,20,0.183301
18/05/18 8:32,72,1.175932,0.104313,0.162785,0.362008,20,0.165313
18/05/18 8:34,72,1.186543,0.105467,0.19301,0.515058,20,0.172467
18/05/18 8:36,73,1.197153,0.104271,0.238482,0.926142,20,0.164271
18/05/18 8:38,73,1.207764,0.109046,0.236981,1.034258,20,0.229046
18/05/18 8:40,73,1.218374,0.104934,0.236835,0.483208,20,0.225934
18/05/18 8:42,74,1.228985,0.103585,0.234083,0.634133,20,0.229585
18/05/18 8:44,74,1.239595,0.104545,0.231897,1.336725,20,0.221545
18/05/18 8:46,75,1.250205,0.103381,0.232001,1.579183,20,0.138381
18/05/18 8:48,76,1.260816,0.155295,0.77449,1.753033,20,0.152295
18/05/18 8:50,76,1.271426,0.110357,1.990103,1.620025,20,0.169357
18/05/18 8:52,77,1.282037,0.111314,2.146274,1.527508,20,0.174314
18/05/18 8:54,78,1.292647,0.108901,2.168835,1.5158,20,0.186901
18/05/18 8:56,78,1.303257,0.109312,2.17706,1.525617,20,0.207312
18/05/18 8:58,79,1.313868,0.108184,1.23689,1.546425,20,0.179184
18/05/18 9:00,80,1.324478,0.109835,1.302893,1.535225,20,0.185835
18/05/18 9:02,81,1.334813,0.10946,1.662733,1.563225,20,0.18346
18/05/18 9:04,81,1.344872,0.113393,1.422211,1.59655,20,0.239393
18/05/18 9:06,82,1.354932,0.111161,0.986169,1.638375,20,0.233161
18/05/18 9:08,83,1.364991,0.103007,0.631675,1.66555,20,0.109007
18/05/18 9:10,84,1.37505,0.103278,0.212433,1.677658,20,0.126278
18/05/18 9:12,84,1.38511,0.103746,0.152527,1.649733,20,0.101746
18/05/18 9:14,85,1.395169,0.109042,0.320103,1.684683,20,0.257042
18/05/18 9:16,86,1.405228,0.099743,0.326235,1.620533,20,0.096743
18/05/18 9:18,87,1.415287,0.082884,0.303441,1.7734,20,0.081884
18/05/18 9:20,87,1.425347,0.149737,1.821318,1.859,20,1.828737
18/05/18 9:22,87,1.435406,0.110763,1.808189,1.8495,20,1.729763
18/05/18 9:24,87,1.445465,0.107817,1.839799,1.843167,20,1.766817
18/05/18 9:26,87,1.455525,0.119249,1.917395,1.766883,20,1.839249
18/05/18 9:28,87,1.465584,0.106355,1.814761,1.718767,20,1.830355
18/05/18 9:30,88,1.475643,0.107618,1.867432,1.69775,20,1.793618
18/05/18 9:32,88,1.485703,0.109458,1.946727,1.69455,20,1.839458
18/05/18 9:34,88,1.495762,0.110219,2.178119,1.718492,20,1.831219
18/05/18 9:36,88,1.505821,0.112728,1.87985,1.767375,20,1.808728
18/05/18 9:38,88,1.51588,0.114107,1.86528,1.821192,20,1.888107
18/05/18 9:40,88,1.52594,0.113031,1.863351,1.858258,20,1.879031
18/05/18 9:42,88,1.535999,0.110448,2.187703,1.515442,20,1.790448
18/05/18 9:44,87,1.546058,0.109384,2.901932,0.769825,20,1.846384
18/05/18 9:46,87,1.556118,0.111248,3.286232,0.93655,20,1.818248
18/05/18 9:48,87,1.566177,0.115813,3.243454,1.774683,20,1.787813
18/05/18 9:50,87,1.576236,0.11304,3.744656,2.020492,20,1.78504
18/05/18 9:52,87,1.586295,0.112104,3.74109,2.039933,20,1.750104
18/05/18 9:54,87,1.596355,0.113373,3.72374,1.997717,20,1.743373
18/05/18 9:56,87,1.606414,0.113324,3.703728,1.478967,20,1.746324
18/05/18 9:58,87,1.616473,0.109814,3.718369,1.061017,20,1.724814
18/05/18 10:00,87,1.626533,0.105108,3.688116,1.733567,20,1.715108
18/05/18 10:02,87,1.635171,0.111403,3.664457,1.257717,20,1.710403
18/05/18 10:04,87,1.642389,0.111858,3.644679,2.155683,20,1.705858
18/05/18 10:06,87,1.649607,0.11689,1.775585,2.03915,20,1.73289
18/05/18 10:08,88,1.656826,0.113921,1.807404,2.064733,20,1.699921
18/05/18 10:10,88,1.664044,0.108528,1.824465,2.070058,20,1.725528
18/05/18 10:12,88,1.671262,0.110916,2.125968,2.011825,20,1.712916
18/05/18 10:14,88,1.67848,0.113024,1.819611,2.1075,20,1.661024
18/05/18 10:16,89,1.685698,0.112187,1.766058,2.094633,20,1.716187
18/05/18 10:18,89,1.692916,0.112677,1.755752,2.1151,20,1.697677
18/05/18 10:20,89,1.700134,0.1134,1.750211,1.926433,20,1.7114
18/05/18 10:22,89,1.707352,0.124987,1.811149,2.03135,20,1.833987
18/05/18 10:24,89,1.71457,0.112902,1.741963,2.04485,20,1.879902
18/05/18 10:26,89,1.721788,0.110122,1.786422,1.688233,20,1.888122
18/05/18 10:28,90,1.729006,0.112086,1.867728,2.128842,20,1.844086
18/05/18 10:30,90,1.736225,0.110512,1.831606,2.121875,20,1.850512
18/05/18 10:32,90,1.743443,0.112825,1.844971,2.109733,20,1.894825
18/05/18 10:34,90,1.750661,0.111801,1.846804,2.163008,20,1.869801
18/05/18 10:36,90,1.757879,0.111188,1.906167,2.197458,20,1.789188
18/05/18 10:38,91,1.765097,0.109672,1.926548,2.200558,20,1.685672
18/05/18 10:40,91,1.772315,0.113223,1.881306,2.210917,20,1.680223
18/05/18 10:42,91,1.779533,0.112747,1.898659,2.217467,20,1.697747
18/05/18 10:44,92,1.786751,0.114241,1.896973,2.292383,20,1.732241
18/05/18 10:46,92,1.793969,0.114579,1.810348,2.334608,20,1.705579
18/05/18 10:48,92,1.801187,0.113322,1.805677,2.224892,20,1.726322
18/05/18 10:50,92,1.808405,0.115379,1.812576,2.157533,20,1.696379
18/05/18 10:52,93,1.815624,0.113183,1.767175,2.199933,20,1.724183
18/05/18 10:54,93,1.822842,0.113688,1.768151,2.1711,20,1.721688
18/05/18 10:56,93,1.83006,0.113446,1.765668,2.173983,20,1.726446
18/05/18 10:58,94,1.837278,0.114684,1.768147,2.134633,20,1.745684
18/05/18 11:00,94,1.844496,0.958234,1.797989,2.135975,20,0.965234
18/05/18 11:02,95,1.849699,2.996767,1.763797,1.1472,20,3.007767
18/05/18 11:04,94,1.852888,1.203202,1.70281,1.534033,20,4.226202
